title,rating,stars
港媳嫁到,4.0分,"袁咏仪,高鑫,王丽云,王一楠,杨青,金泽灏,陈慧珊,李建义,马宁"
继父回家,2.0分,"范明,闫学晶"
欢天喜地对亲家,3.0分,"秦卫东,黄晓娟,句号,邵峰"
后海不是海,1.0分,"张嘉益,倪大红,王海燕,左小青,张晞临,李洪涛,孙浩,付美,柯蓝,姬他,胡军,尤勇,曲高位,张思乐"
亲·爱的味道,1.0分,"陆毅,郭采洁,炎亚纶,艾晓琪,李莎旻子,谢帅,张德星"
且行且珍惜2016,4.0分,"高露,翟天临,朱刚日尧,贺镪,王妍之,赵柯,吴倩,张洋,徐以若,田淼,迟志强,赵毅维,姚卓君,崔可法,迟国栋"
花开时节,4.0分,"陈冠英,孙萍丽,琅悦,曹元泰,张煜舒"
千金女贼,2.0分,"唐嫣,刘恺威,杨蓉,杨祐宁,张萌,臧洪娜,邰智源,郭子渝,魏千翔,翟天临,郑毓芝"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
平凡的世界2015,4.0分,"佟丽娅,袁弘,王雷,李小萌,刘威,尤勇智,张浩天,吕一,尹智玄,戴墨,康爱石,辛凯,汪芦云,鲁诺,夏凡,陈卫"
莫斯科行动2018,1.0分,"夏雨,吴优,张志坚,娜杰日达·米哈尔科娃,张宁江,董博,姚芊羽,柳明明,杜子名,李虹辰,伊瓦诺夫·尼古拉,常戎,王戈,邓钢,张晚意,叶斯特林·鲍里斯,葛铮,周乐,张戈,肖显鹏,朱一文,孙迪,张倩如,付蓉儿,韩东升,刘飚,常凯宁,赵志喆,邱箫婵,易登林,张平,张铮,吴楠,科里亚克夫斯基·叶夫格尼,于笑,吴明轩,赵起,满建武"
一叶惊涛,4.0分,李诚儒 杨子骅 刘思言 马以
美梦成真2015,2.0分,"杨烁,曾泳醍,韩雯雯,夏凡,张晓龙,朱孝天,杜淳,胡兵,赵子惠,魏积安,周笑莉,谢园,荣蓉"
来到你的世界,2.0分,"林柏宏,李浩菲,黄一琳,黄俊捷"
赘婿,4.0分,"郭麒麟,宋轶,蒋依依,高曙光,海一天,尚语贤,朱珠,张若昀,田雨,岳旸,刘冠麟,冯晖,王成思,叶项明,赵柯,曹曦月,刘已航,钱波,黄澄澄,李彧,戴向宇,胡丹丹,沈浩,崔鹏,王丽娜,温海波,姚一奇,魏子昕,鹿骐,刘小北,姜健,张晓晨"
决战江桥,3.7分,"李幼斌,施京明,王祉萱,米学东"
谎言的诱惑,3.5分,"韩烨,成方旭,侯天来,张恒羽,陈雅斓,景璇,冯瑞睿,张驰"
花落宫廷错流年第二季,2.0分,"赵滨,李莎旻子,廖彦龙,郑皓原,郑拓疆,汪晴,桑娜,毛娜,姜萌轩,卫延侃,邢城,赵楠,齐超"
深圳合租记,5.0分,"罗志祥,毛俊杰,郑罗茜,吴映洁"
热血尖兵,3.0分,"王紫逸,张宁江,宣言,洪涛"
重案六组,4.0分,"李诚儒,王茜,张潮,董勇,高榕,张博,孙淳"
重案六组2,5.0分,"丁志城,王茜,王挺,张潮,孙菲菲,侣皓吉吉,申军谊,梁丹妮,高桐林,刘向京,连奕名"
重案六组3,5.0分,"王茜,丁志城,张潮,王超,蓉卓,郭昊伦,肖聪"
重案六组4,1.0分,"王茜,张潮,邢岷山,郭昊伦,肖聪,朱琳,孙熙,王莹,许毛毛"
半为苍生半美人,4.0分,"何晟铭,朱晓渔,李依晓,李宗翰,刘冠麟,王建新,李子雄,法提麦·雅琦,刘芷汐"
青春抛物线2019,5.0分,"于朦胧,苗苗,周游,陈欣予,赵茜,王乃超"
旋风少女第一季,3.8分,"胡冰卿,杨洋,白敬亭,陈翔"
诺言,5.0分,"隋俊波,肖荣生,于震,王挺,施羽,程雍,李婷,张粤"
清宫秘档,2.0分,"臧树清,陆建艺"
生死路上,5.0分,"王志刚,刘冠雄,张保文"
双枪老太婆传奇,4.0分,"何晴,刘卫华,范雨林,迟鹏鹏,王志飞,张咏荷,肖杨,倪蓉,徐国庆"
伤城之恋,2.0分,"秦岚,霍建华,于毅,钱泳辰,边潇潇"
拿什么让你幸福,4.0分,"丁嘉丽,颜楚杉,张绍荣,靳东"
绝世千金 第三季,4.0分,"郑湫泓,龚俊,方逸伦,余凯宁,刘天宝"
人间情缘,1.0分,"邓超,范冰冰,李小冉,汤嬿,宋春丽,冯恩鹤,张少华,王大治,洪剑涛,黄爱玲"
幸福的眼泪,3.0分,"金莎,杨贵媚,刘恩佑,翁家明,杨烁,王蔚"
AA欢乐营,4.0分,"午马,李希侃,贾丽莉,许蕴,陈哲"
真爱一生,4.0分,"王灿,德馨,廖家仪,沈世朋,袁仟,吴克坚"
便衣警察,3.0分,"胡亚捷,宋春丽,谭小燕,申军谊"
落泪成金,4.0分,"印小天,张国强,郑晓宁"
飘落的红丝线,1.0分,内详
丑女,1.0分,蒋欣乔振宇陈龙周莉
宅时代,4.0分,"杨凯迪,郭柯彤,王艺博,刘晨睿"
幸福就在你身边,4.0分,黄静王大元
笑戏天宝,1.0分,"张迪,邬承希,李钰雯"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
众里西餐厅,1.0分,"王东,杜晓宇,李昕芮"
铁甲舰上的男人们DVD版,3.0分,"徐佳,张定涵,赵龙豪,李乃文,木幡龙,何杜娟,丁宁,施京明,吕颂贤,李子雄,岳旸"
离婚女人,2.0分,"牛莉,郭冬临,杨童舒,高曙光,刘蓓,王力可"
风雨中国心,5.0分,"何政军,池华琼"
紫檀王,5.0分,"王挺,金铭,高明,赵芮,潘伊达,一真,任泽巍,郭郁滨,宋雨霏,周建鹏,赵艺然,赵晋,郭东文,王奎荣"
热巴情,5.0分,"白微,曲尼次仁,索朗卓嘎,陈谨,吕毅"
家比天大,4.0分,"王奎荣,王姬,果靖霖,王馥荔,王策,金玉婷"
末路天堂,1.0分,"任程伟,张国强,罗海琼,黄渤"
清官巧断家务事,4.0分,"于谦,郭德纲,彭玉,姜超,李建华,李菁,胡可瑜,王文林,崔奕,刘金山"
樱桃,4.7分,"沈春阳,宋小宝,小沈阳,赵本山"
诛寇行动,2.0分,"韩月乔,杜旭东,杨若莹,刘思梦,王耀"
罗斌的烦恼,2.0分,周浩东 于月仙 郑晓宁
追求幸福的日子,3.0分,"唐曾,张楚楚,张洪杰,申军谊,申奥,王姬,高丽雯,孙嘉,张春年,郑晓宁,郑昊,周浩东,潘长江,常蓝天"
妯娌的三国时代,1.0分,"曾黎,闫学晶,李崇霄,赵岩松,张洋,张倩茹,王丽云"
生生世世美人骨,1.0分,"团团,文鸿毅,马晗"
钱规则 第2季,5.0分,"胡原君,陈楚洹,蒋敏斐,张雪艳,陈俊亨"
魔戒,2.0分,"龙帅,于珊珊,焦中慧,王思懿"
小白菜奇案,1.0分,"李保田,陈瑾,刘家良,毛林林,罗晋,吕中,江珊,吕晓禾,雷恪生,许还山,侯岩松,张绍荣,赵小锐"
走过幸福,4.0分,"孙红雷,周韵,丁志城,严晓频"
春草,2.5分,"陶虹,奚美娟,王雷,何政军"
抗联敢死队之红雪,2.0分,"双 龙 -- 刘立伟,林义秀 -- 徐成峰,邓殿云 -- 姜文艺,老 魏 -- 张维智,张喜忠 -- 任 帅,阎 芳 -- 蔡晶晶,尾 田 -- 牛力威"
成长,1.5分,"郭晓东,张萌,宋春丽,尤勇"
后海前街,1.0分,"黄磊,马苏,汤唯"
爱可以不伤,4.0分,钱泳辰/韩雪/王智慧
千里雷声万里闪,5.0分,刘晓虎
老爸的心愿,2.0分,"高明,郑晓宁,杜雨露,李梦男,高亮,岳红,丁宁,丁柳元,李崇霄"
绝爱35集版,2.0分,"李光洁,张歆艺,奇道,杨舒婷,何泓姗,冯雷,石兆琪,程煜,周晓鸥,刘帅良,祝希娟,大左"
天天有喜DVD版,3.2分,"陈浩民,穆婷婷,归亚蕾,谭耀文,陈紫函"
密战太阳山,4.0分,"马晓伟,王思懿,黄海冰,吴晓敏,吴健,田中千绘,范雨林,徐少强,康小伟"
幻城DVD版,2.0分,"冯绍峰,宋茜,马天宇,张萌,麦迪娜,金喜善,邵兵,胡兵,书亚信,龚蓓苾,汪铎,徐娇,徐可,刘冬沁,张雨剑,陈欣予,黄海冰,逯子,黄德毅,郑佩佩,李晟,严屹宽,沈海蓉,彭杨,王艺曈,姜潮,宫正楠,居来提,秦勇,曲尼次仁,张籽沐,边程,纪姿含,吴优,范世錡,张歆艺,白冰,邓莎,王嵛,王艺禅"
戒烟不戒酒,1.0分,高亚麟，何晴，苗皓钧，洪雁，尔玛依娜，边原
咱们小城故事多,2.0分,贾娅 刘达志 梅铃
喵喵汪汪,4.0分,"郑艺彬,周川珺,王珮寒,张嘉希Grace"
少帅大人别想逃,2.7分,"周佳艺,孔奇力,张超"
皇叔适可而止 第二季,1.0分,"张子萌,刘政,詹拾航,詹丹阳,莫小错,李艾遥,何瑞,喻思备,郑春丽,宋朝"
马兰谣,4.0分,"田征,赵倩,徐杰,朱妍"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
海天之恋,5.0分,黄欣靓
继母后妈,4.0分,"王新军,谢兰,丁柳元"
蓝色档案,4.3分,"曾黎,刘小锋,张萌"
特区少年,2.0分,"汤希铭,张琛,杨皓程,邓雨青"
兄弟无间,3.0分,"温兆伦,王识贤,侯天来"
玉美人,1.0分,"史兰芽,石兆琪,杨梅,张冰"
长江一号,5.0分,"余皑磊,万茜,孔琳,李解,王泊文,林鹏,陈意涵"
太平公主外传,3.0分,贾静雯李湘郑爽刘雨欣
盛夏晚晴天DVD版,1.0分,"刘恺威,杨幂,吴建飞,樊少皇"
涩世纪传说,1.0分,"陈奕,黄仁德,沈建宏,余晋"
东方朔,4.0分,"程前,靳东,胡可,秦海璐"
婚后五年,5.0分,"罗刚,陈虹池,周悦,姜鸿,朱雨辰"
离你有多远,2.0分,"刘蓓,陈锐,胡可,小李琳,高天"
烈火警魂,5.0分,"赵恒煊,王奕,张兴哲"
楼王之迷,5.0分,"周一围,修宗迪,刘敏涛"
强对流,2.0分,"徐永革,石兆琪,董勇"
梦想的天空,5.0分,"王一峰,李柏羽,原子惠,唐嘉戒,金巧巧"
善有善报,1.0分,"句号,李琦,巩汉林,沈周繁星,潘长江"
中国古代爱情故事新编,2.0分,"王磊,姜妍,高洋"
胜女的代价2DVD版,2.0分,"张翰,郑爽,江语晨,乔任梁,狄杰,徐开骋,孙骁骁,倪新宇,孟广美,冯波"
爱神的黑白羽翼,4.0分,"何明翰,阮伟旌,聂玫"
戴着面具跳舞,3.5分,"聂远,张晶晶,石林,刘涛"
代号利剑,2.0分,"马跃,达式常,李爱军,张恒"
军营芝麻官,5.0分,"郭达,侯天来,嵇波,尚大庆,赵晖"
美丽的南方,2.0分,"李曼,马东延,严晓频,王予嘉,朱晓渔,罗晋,姚奕辰"
祈望,3.0分,"孙淳,茹萍,何赛飞,李崇霄,王馥荔,刘之冰,万妮恩"
女人的战争,4.0分,"胡静,潘虹,王新军"
清凌凌的水 蓝莹莹的天,2.0分,"潘长江,姜超,潘阳"
爱情回来了TV版,3.0分,"戚薇,陈赫,毛晓彤,王传君,姜妍,乔任梁,吴建飞,刘东浒,刘智扬,何明翰,蒋冰,恬妞,岳跃利,王希维"
汶川故事,5.0分,"吴健,赵达,李虎城,陈卫"
孙老倔的幸福,2.0分,"李幼斌,朱茵,季肖冰,谭松韵,周楚濋,傅天骄,傅淼,赵峥,洪剑涛"
深圳湾,4.0分,"师小红,傅冲,余皑磊,郑萍,江思莹"
谁懂我的心,1.0分,"童蕾,郭晓东,杨雪,于毅,熊乃瑾,朱泳腾,刘莉莉,张萌,徐美玲"
中国家庭421,4.0分,"高曙光,陈虹池,郭小东"
罪域,4.0分,"姚刚,杜敏赫,白凡,范雨林,刘春祥,常亮,李鑫雨,吴旗,李丞峰,崔维宁,吴建,金柯,孙嘉,刘文凤,杨雅絮,李丹军,张钰,李小辉,钟时,邵建,贺镪,周学志,吴刚,莫诗旎,张文秀,齐家伟,丁峰,方延广,陈学刚,王华山,王青青,刘笑虹,来群,陶艺,刘淑清,钟伟嘉,王虎,李邦禹,徐莉琴,于昕冉"
朋友圈儿里的男朋友,1.0分,"马梦唯,原若航,史策"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
我们是一家人,4.0分,"杨幂,王馥荔,王骁,贾妮,蒋依依"
风再起时李成儒版,5.0分,刘恩佑杨子骅马以冯鹏
花千骨DVD版,5.0分,"霍建华,赵丽颖,蒋欣,张丹峰,马可,杨烁,钱泳辰,曾虹畅,安悦溪,李纯,徐海乔,鲍天琦,董春辉,蒋一铭,苗驰,沈保平,宫正楠,康磊,赵楚纶,高海,高一清"
国家审计,1.0分,"史兰芽,夏德俊,武文佳,何政军,曹翠芬,廖京生,刘亚津,娄乃鸣"
经营婚姻,4.0分,"朱雨辰,李念,张铁林,李诚儒,孙桂田,高奕"
马文的战争,4.0分,"宋丹丹,林永健,李崇霄,夏力薪,高亚麟,周冬齐,王媛可,佟悦,董博文"
团委书记,3.0分,"师小红,杨雪,李琳,邢岷山,王玉璋,丛珊,王伯昭,张皙,贾娅,李修蒙"
我的功夫女友,4.0分,"马苏,王阳,赵阳,李诚洁,于晓光,蒋爱娃,林栋甫"
相思树,1.0分,"吴秀波,浦蒲,宋宁峰,陈数,孙淳,田朴珺,高明,张芝华,廖凡,杨青,吴竞,陈莎莉,王志华"
幽灵计划,5.0分,"黄志忠,颜丹晨,沈丹萍"
肇事追踪,3.0分,"张嘉译,吴毅将,周莉,侯勇,于洋,文辉,李光复"
亲爱的，看招,3.0分,"杨丽菁,于小伟,关新伟"
夺粮剿匪记央视版,1.0分,"董勇,唐一菲,姜峰,张明健,马诗红,白荟,杨明娜,马书良,李光复,张洪杰"
危险旅程,4.0分,"王姬,石凉,温峥嵘,颜丹晨,白石千,杨曼琴,薛山,由立平,周文健,郑铮,石琳,刘卫华,李红,胡晓宾"
养个孩子不容易,5.0分,"田海蓉,江祖平,徐申东,贾忠超"
杨家将,1.0分,"李志毅,张晶,王建英,张登桥,刘洁,刘利华,曹庆华,孙虹,张晨,樊元凯,徐成林,陈玲娣,赵恩敏,周贤珍,王光辉,杨素,赵克明,李仰圣,王丽敏,郝仲臣,张军平,关新伟"
同居女涩友,5.0分,"李和宸,曾丽瑶,李佳怡,张珂源,沈雪炜"
侠探高飞,3.5分,"董维嘉,马德钟,奇道,张承,张曦文,孙艺宁,国佳杉,冯玉玺"
二号交通站,3.0分,"英壮,刘桦,尹相杰,那威"
我的纸片男友,2.0分,",陈丹妮,雷皓翔,徐江帅"
拿什么拯救你，我的爱人,2.0分,"刘烨,于娜,印小天,傅晶"
骡子和金子,5.0分,"富大龙,黄曼"
百年往事,3.0分,"刘佩琦,张嘉益,郑晓宁,姚晨"
结发夫妻,1.0分,"陈瑾,丁勇岱,雷恪生,金巧巧"
女高男低,5.0分,"刘佳,巫刚"
贫富人生,1.0分,"徐帆,吴京安,石天硕,李万年,何曙霞,周桂云,李振平,张慧,姜永波,罗湘晋,闫沛,梁灵梓,张卫,徐志飞,韩援朝,崔可法,王刚,韩凯,冯茗惊,闻博,唐鹏,朱丹,李小丁,陈励,宋重东,王跃进,王铁汉,明翠玲,刘强,姜维波,崔雅梅,程琦,刘亚林,葛云朋,张英伟,赵耀东,马思谦,孙丙南,王兵,李敬文,范宇喆,汪明,刘国柱,沈晓燕,朱翠芝,王军,谢庚磊,苗锦,许文静,魏伟,米军,刘瑞,吕树春,吴振云,鹏侯珍"
乔省长和他的女儿们,3.0分,"李幼斌,陶红"
一半天堂,2.0分,"孙思瀚,咏梅,高曙光,潘晓莉"
中国往事,4.0分,"张国立,宋佳,张铮,朱雨辰,白庆琳,周恒乐,杨婷婷,吴越,侯祥,朱茵,赵立新,张志坚,沈羽倩,于彦凯,侯勇,康福震"
山河无恙,2.0分,"王若麟,范津玮,李源冰,吴海波,袁铭泽,左洲源"
未婚妻,4.0分,"丹尼斯·吴,马思纯,陈彦妃,法图麦·天缘,袁成杰,艾丽娅"
无贼,5.0分,"张国强,殷桃,孙海英,贾青,曹炳琨,许娣,张博"
底牌,3.0分,"黄志忠,王庆祥"
穷妈妈富妈妈,4.0分,"宋春丽,李诚儒,于小慧,张戈"
仁者黄飞鸿,1.0分,"张卫健,陈炜,文颂娴,林子聪,孔琳,王晶,吴庆哲,张启乐"
神府红军游击队,2.5分,"郭凯敏,陈大伟,蒋昌义"
将军家的小狐仙,3.6分,内详
花府小姐要出逃,2.1分,董岩磊
爱的厘米,3.6分,"佟丽娅,佟大为,许娣,韩童生,檀健次,郑合惠子,左小青,涂松岩,胡可,任正斌,姜妍,盖克"
天道,4.0分,王志文/左小青/曾红生/赵会南/施大生/姚金飞/
传闻中的陈芊芊,4.4分,"赵露思,丁禹兮,盛英豪,周紫馨,权沛伦,陈名豪"
天龙八部2021,3.4分,"杨祐宁,文咏珊,白澍,张天阳,苏青,何泓姗,高泰宇,邱心志,刘玉翠,黄奕,朱珠,马雅舒,刘美彤,孙雅丽,杜厚佳,曾一萱,孟丽,于荣光,韩成才,苗皓钧,朱晓渔,沈晓"
你是我的荣耀,4.2分,"迪丽热巴,杨洋,潘粤明,胡可,王彦霖,郑合惠子,金晨,吴倩,高露,涂松岩,季肖冰,孙雅丽"
理想之城,3.8分,"孙俪,赵又廷,于和伟,陈明昊,高叶,李传缨,张澍,李洪涛,赵君,钱漪,刘泊潇,杨超越,刘奕畅,任重,张天阳,代旭,张瑶,田昊,傅首尔"
周生如故,4.0分,"任嘉伦,白鹿,王星越,李宜儒,姚奕辰,周陆啦,苏梦芸,吴曼思,刘威葳,梁爱琪,傅隽,于洋,原若航,张诚航"
悬崖,3.2分,"张嘉译,宋佳,程煜,李洪涛"
最后的格格,1.0分,"霍思燕,陈键锋,严屹宽,唐宁,孙兴,萧蔷,程莉莎,午马,陈秀丽,田牧宸,洪欣,程思寒,沈保平,韩振华,宗峰岩,卫莱"
夜来香,4.0分,"侯勇,许亚军,王雅捷"
中国神探,4.0分,"申军谊,蒋林静,陈男"
一颗颗眼泪都是爱,4.0分,"江珊,李颖,王骏毅,徐永革,施京明,刘佳,邓莎,萧浩冉,施大生,王辉,乔红,李婷,哈斯高娃"
爱你情出于蓝 第一季,3.0分,",钟熙凯,蔡沐锦,冯馨辉"
宝乐婶的烦心事,5.0分,"李菁菁,雷婷,齐连春,陶昕然,徐广明,王红梅"
下班抓紧谈恋爱,5.0分,"朱雨辰,隋俊波,杜海涛,李呈媛"
南国有佳人DVD版,3.0分,"焦恩俊,陈怡蓉,何美钿,翁虹"
狂飙支队,3.0分,"邢佳栋,张博,王志刚,秦卫东"
新济公活佛下部,4.6分,"陈浩民,陈紫函,林子聪,唐熙,陈威翰"
孩奴,3.0分,"沙溢,胡可,王一楠,冯嘉怡,高蓓蓓,詹小楠,郭家铭,张雯,邵汶"
独刺,3.1分,"孙逊,宋春丽,斯琴高娃,唐一菲,石兆琪,任正斌,午马,韩童生,王奕盛"
巍巍兴安岭,3.0分,金玉婷
三十岁，你好,4.0分,"杜淳,刘桦,林继东,马苏,隋兰,张浩天"
团圆饭DVD版,1.5分,"李光洁,李健,代旭,傅晶,马苏,何泓姗,曲高位,黄爱玲,张宁江,李依玲,徐囡楠,陈卫,石燕京,李勤勤,班赞,赵雷棋"
特种兵之火凤凰DVD版,4.0分,"徐佳,刘晓洁,安雅萍,程愫,杨舒,任柯诺,赵荀,李飞,郝率,万茜,甘露,童苡萱,洪卫,姜艺声,何达,闪媛媛,郭艳,侯勇,刘金山,任天野,吴京安"
左手劈刀,5.0分,"连奕名,黑子,徐梵溪,管乐,斯琴高娃"
BOSS，你人设崩了,5.0分,"张东梓,王凯"
恋爱之前爱上你,4.0分,"陈叶玲,申浩男,林江源,郑阿琴"
麻辣芳邻,1.0分,"牛莉,张国强,郑伟,洪剑涛,英壮,张龄心"
兰花香,2.0分,"姚芊羽,陈莎莉,陈昭荣,刘恩佑,徐洁儿,艾伟"
出关DVD版,3.0分,"张博,冯国强,汪裴,张春年"
明天请你喜欢我,2.0分,"陈名豪,姚童,刘珊,王已歌"
嘉庆传奇,5.0分,"辛柏青,何冰,刘磊"
警中英雄,3.0分,"赵恒煊,高婷婷,王玉璋"
奶娘,2.0分,"郭珍霓,张佳楠,杨紫茳,须乾"
